,Station,Entries,Exits,Latitude,Longitude,Date
0,59 ST,40701,28897,40.641362,-74.017881,06/01/2019
1,59 ST,31758,23364,40.641362,-74.017881,06/02/2019
2,59 ST,59478,52551,40.641362,-74.017881,06/03/2019
3,59 ST,60249,57267,40.641362,-74.017881,06/04/2019
4,59 ST,62066,57560,40.641362,-74.017881,06/05/2019
5,59 ST,53751,53556,40.641362,-74.017881,06/06/2019
6,59 ST,48759,49379,40.641362,-74.017881,06/07/2019
7,5 AV/59 ST,9435,7001,40.764811,-73.973347,06/01/2019
8,5 AV/59 ST,8416,6016,40.764811,-73.973347,06/02/2019
9,5 AV/59 ST,15802,11170,40.764811,-73.973347,06/03/2019
10,5 AV/59 ST,17186,13179,40.764811,-73.973347,06/04/2019
11,5 AV/59 ST,16025,12252,40.764811,-73.973347,06/05/2019
12,5 AV/59 ST,16761,12747,40.764811,-73.973347,06/06/2019
13,5 AV/59 ST,15572,11893,40.764811,-73.973347,06/07/2019
14,57 ST-7 AV,16674,16074,40.764664,-73.98065799999999,06/01/2019
15,57 ST-7 AV,15442,13800,40.764664,-73.98065799999999,06/02/2019
16,57 ST-7 AV,29028,24420,40.764664,-73.98065799999999,06/03/2019
17,57 ST-7 AV,30160,25882,40.764664,-73.98065799999999,06/04/2019
18,57 ST-7 AV,31146,26409,40.764664,-73.98065799999999,06/05/2019
19,57 ST-7 AV,30096,26689,40.764664,-73.98065799999999,06/06/2019
20,57 ST-7 AV,28721,25369,40.764664,-73.98065799999999,06/07/2019
21,49 ST,6903,4245,40.759901,-73.984139,06/01/2019
22,49 ST,6010,3633,40.759901,-73.984139,06/02/2019
23,49 ST,19134,16154,40.759901,-73.984139,06/03/2019
24,49 ST,19681,17552,40.759901,-73.984139,06/04/2019
25,49 ST,20519,18223,40.759901,-73.984139,06/05/2019
26,49 ST,20347,17934,40.759901,-73.984139,06/06/2019
27,49 ST,20405,18114,40.759901,-73.984139,06/07/2019
28,TIMES SQ-42 ST,46356,54096,40.75529,-73.987495,06/01/2019
29,TIMES SQ-42 ST,38925,42814,40.75529,-73.987495,06/02/2019
30,TIMES SQ-42 ST,84910,86142,40.75529,-73.987495,06/03/2019
31,TIMES SQ-42 ST,87366,93033,40.75529,-73.987495,06/04/2019
32,TIMES SQ-42 ST,89683,93625,40.75529,-73.987495,06/05/2019
33,TIMES SQ-42 ST,89363,94053,40.75529,-73.987495,06/06/2019
34,TIMES SQ-42 ST,84753,90697,40.75529,-73.987495,06/07/2019
35,34 ST-HERALD SQ,60392,60486,40.749719,-73.98782299999999,06/01/2019
36,34 ST-HERALD SQ,51950,51217,40.749719,-73.98782299999999,06/02/2019
37,34 ST-HERALD SQ,109135,104602,40.749719,-73.98782299999999,06/03/2019
38,34 ST-HERALD SQ,109956,105987,40.749719,-73.98782299999999,06/04/2019
39,34 ST-HERALD SQ,111822,108247,40.749719,-73.98782299999999,06/05/2019
40,34 ST-HERALD SQ,113184,113117,40.749719,-73.98782299999999,06/06/2019
41,34 ST-HERALD SQ,108311,109544,40.749719,-73.98782299999999,06/07/2019
42,28 ST,16509,17198,40.747215000000004,-73.993365,06/01/2019
43,28 ST,13993,14490,40.747215000000004,-73.993365,06/02/2019
44,28 ST,41754,39056,40.747215000000004,-73.993365,06/03/2019
45,28 ST,43795,42032,40.747215000000004,-73.993365,06/04/2019
46,28 ST,45506,44464,40.747215000000004,-73.993365,06/05/2019
47,28 ST,44918,44367,40.747215000000004,-73.993365,06/06/2019
48,28 ST,41259,41555,40.747215000000004,-73.993365,06/07/2019
49,23 ST,47024,39778,40.742878000000005,-73.99282099999999,06/01/2019
50,23 ST,37607,30258,40.742878000000005,-73.99282099999999,06/02/2019
51,23 ST,101150,75985,40.742878000000005,-73.99282099999999,06/03/2019
52,23 ST,103161,77764,40.742878000000005,-73.99282099999999,06/04/2019
53,23 ST,108352,82923,40.742878000000005,-73.99282099999999,06/05/2019
54,23 ST,105778,82817,40.742878000000005,-73.99282099999999,06/06/2019
55,23 ST,101658,79964,40.742878000000005,-73.99282099999999,06/07/2019
56,14 ST-UNION SQ,56964,57958,40.735735999999996,-73.99056800000001,06/01/2019
57,14 ST-UNION SQ,43593,45016,40.735735999999996,-73.99056800000001,06/02/2019
58,14 ST-UNION SQ,89619,89191,40.735735999999996,-73.99056800000001,06/03/2019
59,14 ST-UNION SQ,89909,90037,40.735735999999996,-73.99056800000001,06/04/2019
60,14 ST-UNION SQ,93915,91345,40.735735999999996,-73.99056800000001,06/05/2019
61,14 ST-UNION SQ,90801,90445,40.735735999999996,-73.99056800000001,06/06/2019
62,14 ST-UNION SQ,91411,91202,40.735735999999996,-73.99056800000001,06/07/2019
63,8 ST-NYU,8406,7553,40.730328,-73.99262900000001,06/01/2019
64,8 ST-NYU,7221,6586,40.730328,-73.99262900000001,06/02/2019
65,8 ST-NYU,13149,10149,40.730328,-73.99262900000001,06/03/2019
66,8 ST-NYU,14217,10831,40.730328,-73.99262900000001,06/04/2019
67,8 ST-NYU,14251,10388,40.730328,-73.99262900000001,06/05/2019
68,8 ST-NYU,14133,10954,40.730328,-73.99262900000001,06/06/2019
69,8 ST-NYU,13747,10649,40.730328,-73.99262900000001,06/07/2019
70,PRINCE ST,8669,9630,40.724329,-73.997702,06/01/2019
71,PRINCE ST,7282,7718,40.724329,-73.997702,06/02/2019
72,PRINCE ST,11150,11530,40.724329,-73.997702,06/03/2019
73,PRINCE ST,11642,12352,40.724329,-73.997702,06/04/2019
74,PRINCE ST,11750,12207,40.724329,-73.997702,06/05/2019
75,PRINCE ST,11458,12785,40.724329,-73.997702,06/06/2019
76,PRINCE ST,12627,13192,40.724329,-73.997702,06/07/2019
77,CANAL ST,42856,40863,40.720824,-74.005229,06/01/2019
78,CANAL ST,526959,594498,40.720824,-74.005229,06/02/2019
79,CANAL ST,70170,58182,40.720824,-74.005229,06/03/2019
80,CANAL ST,72847,62088,40.720824,-74.005229,06/04/2019
81,CANAL ST,71263,60241,40.720824,-74.005229,06/05/2019
82,CANAL ST,72005,61996,40.720824,-74.005229,06/06/2019
83,CANAL ST,72178,61237,40.720824,-74.005229,06/07/2019
84,CITY HALL,1493,985,40.713282,-74.006978,06/01/2019
85,CITY HALL,1136,906,40.713282,-74.006978,06/02/2019
86,CITY HALL,5368,3260,40.713282,-74.006978,06/03/2019
87,CITY HALL,5672,3264,40.713282,-74.006978,06/04/2019
88,CITY HALL,5779,3498,40.713282,-74.006978,06/05/2019
89,CITY HALL,5890,3352,40.713282,-74.006978,06/06/2019
90,CITY HALL,5701,3297,40.713282,-74.006978,06/07/2019
91,CORTLANDT ST,7098,4850,40.710668,-74.01102900000001,06/01/2019
92,CORTLANDT ST,5700,4075,40.710668,-74.01102900000001,06/02/2019
93,CORTLANDT ST,20587,15655,40.710668,-74.01102900000001,06/03/2019
94,CORTLANDT ST,21151,16257,40.710668,-74.01102900000001,06/04/2019
95,CORTLANDT ST,20934,16534,40.710668,-74.01102900000001,06/05/2019
96,CORTLANDT ST,21152,16266,40.710668,-74.01102900000001,06/06/2019
97,CORTLANDT ST,20381,15840,40.710668,-74.01102900000001,06/07/2019
98,RECTOR ST,6521,2747,40.70722,-74.01334200000001,06/01/2019
99,RECTOR ST,4887,2351,40.70722,-74.01334200000001,06/02/2019
100,RECTOR ST,14949,7498,40.70722,-74.01334200000001,06/03/2019
101,RECTOR ST,15025,7274,40.70722,-74.01334200000001,06/04/2019
102,RECTOR ST,15202,7687,40.70722,-74.01334200000001,06/05/2019
103,RECTOR ST,15728,7432,40.70722,-74.01334200000001,06/06/2019
104,RECTOR ST,15212,7423,40.70722,-74.01334200000001,06/07/2019
105,WHITEHALL S-FRY,7456,7317,40.703087,-74.01299399999999,06/01/2019
106,WHITEHALL S-FRY,5419,5616,40.703087,-74.01299399999999,06/02/2019
107,WHITEHALL S-FRY,18974,17497,40.703087,-74.01299399999999,06/03/2019
108,WHITEHALL S-FRY,18606,17504,40.703087,-74.01299399999999,06/04/2019
109,WHITEHALL S-FRY,17972,16889,40.703087,-74.01299399999999,06/05/2019
110,WHITEHALL S-FRY,18494,17674,40.703087,-74.01299399999999,06/06/2019
111,WHITEHALL S-FRY,18159,17481,40.703087,-74.01299399999999,06/07/2019
112,DELANCEY/ESSEX,18399,15983,40.718610999999996,-73.988114,06/01/2019
113,DELANCEY/ESSEX,15133,13072,40.718610999999996,-73.988114,06/02/2019
114,DELANCEY/ESSEX,23728,19767,40.718610999999996,-73.988114,06/03/2019
115,DELANCEY/ESSEX,22010,17695,40.718610999999996,-73.988114,06/04/2019
116,DELANCEY/ESSEX,24693,19760,40.718610999999996,-73.988114,06/05/2019
117,DELANCEY/ESSEX,23169,18413,40.718610999999996,-73.988114,06/06/2019
118,DELANCEY/ESSEX,25657,21082,40.718610999999996,-73.988114,06/07/2019
119,BOWERY,2864,3005,40.720279999999995,-73.993915,06/01/2019
120,BOWERY,2383,2359,40.720279999999995,-73.993915,06/02/2019
121,BOWERY,3119,3005,40.720279999999995,-73.993915,06/03/2019
122,BOWERY,3010,3145,40.720279999999995,-73.993915,06/04/2019
123,BOWERY,3270,3191,40.720279999999995,-73.993915,06/05/2019
124,BOWERY,3183,3441,40.720279999999995,-73.993915,06/06/2019
125,BOWERY,3372,3511,40.720279999999995,-73.993915,06/07/2019
126,CHAMBERS ST,16415,20426,40.714110999999995,-74.008585,06/01/2019
127,CHAMBERS ST,12866,15495,40.714110999999995,-74.008585,06/02/2019
128,CHAMBERS ST,53957,47183,40.714110999999995,-74.008585,06/03/2019
129,CHAMBERS ST,54107,48372,40.714110999999995,-74.008585,06/04/2019
130,CHAMBERS ST,57745,49695,40.714110999999995,-74.008585,06/05/2019
131,CHAMBERS ST,56012,49926,40.714110999999995,-74.008585,06/06/2019
132,CHAMBERS ST,34046,29762,40.714110999999995,-74.008585,06/07/2019
133,FULTON ST,35554,31624,40.710196999999994,-74.00769100000001,06/01/2019
134,FULTON ST,28088,24112,40.710196999999994,-74.00769100000001,06/02/2019
135,FULTON ST,95818,84600,40.710196999999994,-74.00769100000001,06/03/2019
136,FULTON ST,96814,86387,40.710196999999994,-74.00769100000001,06/04/2019
137,FULTON ST,98356,88241,40.710196999999994,-74.00769100000001,06/05/2019
138,FULTON ST,1425602,3740974,40.710196999999994,-74.00769100000001,06/06/2019
139,FULTON ST,93935,84033,40.710196999999994,-74.00769100000001,06/07/2019
140,7 AV,20379,17195,40.666271,-73.980305,06/01/2019
141,7 AV,17593,14763,40.666271,-73.980305,06/02/2019
142,7 AV,37902,34198,40.666271,-73.980305,06/03/2019
143,7 AV,38378,35991,40.666271,-73.980305,06/04/2019
144,7 AV,40207,36006,40.666271,-73.980305,06/05/2019
145,7 AV,39314,35902,40.666271,-73.980305,06/06/2019
146,7 AV,38116,34534,40.666271,-73.980305,06/07/2019
147,PARK PLACE,1010,1067,40.713051,-74.008811,06/01/2019
148,PARK PLACE,724,797,40.713051,-74.008811,06/02/2019
149,PARK PLACE,4520,4381,40.713051,-74.008811,06/03/2019
150,PARK PLACE,4493,4185,40.713051,-74.008811,06/04/2019
151,PARK PLACE,4852,4513,40.713051,-74.008811,06/05/2019
152,PARK PLACE,4711,4397,40.713051,-74.008811,06/06/2019
153,PARK PLACE,4485,4225,40.713051,-74.008811,06/07/2019
154,BOTANIC GARDEN,557,1664,40.670343,-73.959245,06/01/2019
155,BOTANIC GARDEN,93,330,40.670343,-73.959245,06/02/2019
156,BOTANIC GARDEN,1231,1871,40.670343,-73.959245,06/03/2019
157,BOTANIC GARDEN,890,1654,40.670343,-73.959245,06/04/2019
158,BOTANIC GARDEN,1361,2097,40.670343,-73.959245,06/05/2019
159,BOTANIC GARDEN,1109,1682,40.670343,-73.959245,06/06/2019
160,BOTANIC GARDEN,1389,2078,40.670343,-73.959245,06/07/2019
161,PROSPECT PARK,7686,5980,40.661614,-73.962246,06/01/2019
162,PROSPECT PARK,7027,5527,40.661614,-73.962246,06/02/2019
163,PROSPECT PARK,9767,7911,40.661614,-73.962246,06/03/2019
164,PROSPECT PARK,9708,7968,40.661614,-73.962246,06/04/2019
165,PROSPECT PARK,10196,8394,40.661614,-73.962246,06/05/2019
166,PROSPECT PARK,9930,7910,40.661614,-73.962246,06/06/2019
167,PROSPECT PARK,10423,8264,40.661614,-73.962246,06/07/2019
168,PARKSIDE AV,2071,2569,40.655291999999996,-73.961495,06/01/2019
169,PARKSIDE AV,1883,2269,40.655291999999996,-73.961495,06/02/2019
170,PARKSIDE AV,6161,4072,40.655291999999996,-73.961495,06/03/2019
171,PARKSIDE AV,6136,3945,40.655291999999996,-73.961495,06/04/2019
172,PARKSIDE AV,6368,4176,40.655291999999996,-73.961495,06/05/2019
173,PARKSIDE AV,6282,4065,40.655291999999996,-73.961495,06/06/2019
174,PARKSIDE AV,6421,3883,40.655291999999996,-73.961495,06/07/2019
175,CHURCH AV,22853,14243,40.644040999999994,-73.979678,06/01/2019
176,CHURCH AV,18803,12333,40.644040999999994,-73.979678,06/02/2019
177,CHURCH AV,34634,21564,40.644040999999994,-73.979678,06/03/2019
178,CHURCH AV,32961,20364,40.644040999999994,-73.979678,06/04/2019
179,CHURCH AV,35026,21780,40.644040999999994,-73.979678,06/05/2019
180,CHURCH AV,34129,20675,40.644040999999994,-73.979678,06/06/2019
181,CHURCH AV,35240,22003,40.644040999999994,-73.979678,06/07/2019
182,BEVERLEY ROAD,954,1542,40.644031,-73.964492,06/01/2019
183,BEVERLEY ROAD,776,1437,40.644031,-73.964492,06/02/2019
184,BEVERLEY ROAD,3170,2376,40.644031,-73.964492,06/03/2019
185,BEVERLEY ROAD,3057,2765,40.644031,-73.964492,06/04/2019
186,BEVERLEY ROAD,3374,3026,40.644031,-73.964492,06/05/2019
187,BEVERLEY ROAD,3261,2300,40.644031,-73.964492,06/06/2019
188,BEVERLEY ROAD,3183,2253,40.644031,-73.964492,06/07/2019
189,CORTELYOU RD,2498,521,40.640927000000005,-73.963891,06/01/2019
190,CORTELYOU RD,2195,754,40.640927000000005,-73.963891,06/02/2019
191,CORTELYOU RD,6186,1578,40.640927000000005,-73.963891,06/03/2019
192,CORTELYOU RD,5840,1398,40.640927000000005,-73.963891,06/04/2019
193,CORTELYOU RD,6422,1700,40.640927000000005,-73.963891,06/05/2019
194,CORTELYOU RD,6181,1488,40.640927000000005,-73.963891,06/06/2019
195,CORTELYOU RD,6273,1651,40.640927000000005,-73.963891,06/07/2019
196,NEWKIRK PLAZA,7629,5274,40.635082000000004,-73.962793,06/01/2019
197,NEWKIRK PLAZA,6419,4839,40.635082000000004,-73.962793,06/02/2019
198,NEWKIRK PLAZA,10593,9179,40.635082000000004,-73.962793,06/03/2019
199,NEWKIRK PLAZA,10167,8206,40.635082000000004,-73.962793,06/04/2019
200,NEWKIRK PLAZA,10875,9084,40.635082000000004,-73.962793,06/05/2019
201,NEWKIRK PLAZA,10702,8662,40.635082000000004,-73.962793,06/06/2019
202,NEWKIRK PLAZA,10768,8736,40.635082000000004,-73.962793,06/07/2019
203,AVENUE H,862,1089,40.62927,-73.961639,06/01/2019
204,AVENUE H,638,945,40.62927,-73.961639,06/02/2019
205,AVENUE H,2910,2059,40.62927,-73.961639,06/03/2019
206,AVENUE H,2697,1880,40.62927,-73.961639,06/04/2019
207,AVENUE H,3080,2230,40.62927,-73.961639,06/05/2019
208,AVENUE H,2904,2001,40.62927,-73.961639,06/06/2019
209,AVENUE H,1556655,422432,40.62927,-73.961639,06/07/2019
210,AVENUE J,2267,735,40.625039,-73.960803,06/01/2019
211,AVENUE J,2434,924,40.625039,-73.960803,06/02/2019
212,AVENUE J,5672,2695,40.625039,-73.960803,06/03/2019
213,AVENUE J,5355,2522,40.625039,-73.960803,06/04/2019
214,AVENUE J,5778,2720,40.625039,-73.960803,06/05/2019
215,AVENUE J,5601,2641,40.625039,-73.960803,06/06/2019
216,AVENUE J,5256,2342,40.625039,-73.960803,06/07/2019
217,AVENUE M,2021,351,40.617618,-73.959399,06/01/2019
218,AVENUE M,2151,487,40.617618,-73.959399,06/02/2019
219,AVENUE M,5782,2033,40.617618,-73.959399,06/03/2019
220,AVENUE M,5150,1705,40.617618,-73.959399,06/04/2019
221,AVENUE M,6016,2602,40.617618,-73.959399,06/05/2019
222,AVENUE M,5310,1924,40.617618,-73.959399,06/06/2019
223,AVENUE M,5427,2285,40.617618,-73.959399,06/07/2019
224,KINGS HWY,14050,11059,40.603217,-73.97236099999999,06/01/2019
225,KINGS HWY,12373,10421,40.603217,-73.97236099999999,06/02/2019
226,KINGS HWY,28040,22645,40.603217,-73.97236099999999,06/03/2019
227,KINGS HWY,27011,21402,40.603217,-73.97236099999999,06/04/2019
228,KINGS HWY,28461,22222,40.603217,-73.97236099999999,06/05/2019
229,KINGS HWY,27699,21443,40.603217,-73.97236099999999,06/06/2019
230,KINGS HWY,27052,20842,40.603217,-73.97236099999999,06/07/2019
231,AVENUE U,7862,3668,40.596063,-73.973357,06/01/2019
232,AVENUE U,6861,3299,40.596063,-73.973357,06/02/2019
233,AVENUE U,12514,5735,40.596063,-73.973357,06/03/2019
234,AVENUE U,12069,5403,40.596063,-73.973357,06/04/2019
235,AVENUE U,12812,5881,40.596063,-73.973357,06/05/2019
236,AVENUE U,12393,5586,40.596063,-73.973357,06/06/2019
237,AVENUE U,12445,5551,40.596063,-73.973357,06/07/2019
238,NECK RD,2367,689,40.595246,-73.955161,06/01/2019
239,NECK RD,2068,625,40.595246,-73.955161,06/02/2019
240,NECK RD,4414,1166,40.595246,-73.955161,06/03/2019
241,NECK RD,4344,1205,40.595246,-73.955161,06/04/2019
242,NECK RD,4497,1249,40.595246,-73.955161,06/05/2019
243,NECK RD,4376,1162,40.595246,-73.955161,06/06/2019
244,NECK RD,4364,1131,40.595246,-73.955161,06/07/2019
245,SHEEPSHEAD BAY,6724,6157,40.586896,-73.954155,06/01/2019
246,SHEEPSHEAD BAY,4362083,758139,40.586896,-73.954155,06/02/2019
247,SHEEPSHEAD BAY,14278,11866,40.586896,-73.954155,06/03/2019
248,SHEEPSHEAD BAY,13622,11504,40.586896,-73.954155,06/04/2019
249,SHEEPSHEAD BAY,14181,11795,40.586896,-73.954155,06/05/2019
250,SHEEPSHEAD BAY,13461,10433,40.586896,-73.954155,06/06/2019
251,SHEEPSHEAD BAY,13718,11434,40.586896,-73.954155,06/07/2019
252,BRIGHTON BEACH,6668,4164,40.577621,-73.961376,06/01/2019
253,BRIGHTON BEACH,5486,3593,40.577621,-73.961376,06/02/2019
254,BRIGHTON BEACH,11961,7030,40.577621,-73.961376,06/03/2019
255,BRIGHTON BEACH,10995,6806,40.577621,-73.961376,06/04/2019
256,BRIGHTON BEACH,11488,6418,40.577621,-73.961376,06/05/2019
257,BRIGHTON BEACH,11362,6806,40.577621,-73.961376,06/06/2019
258,BRIGHTON BEACH,11142,6748,40.577621,-73.961376,06/07/2019
259,OCEAN PKWY,2129,1303,40.576312,-73.968501,06/01/2019
260,OCEAN PKWY,1670,1067,40.576312,-73.968501,06/02/2019
261,OCEAN PKWY,3220,1511,40.576312,-73.968501,06/03/2019
262,OCEAN PKWY,3004,1386,40.576312,-73.968501,06/04/2019
263,OCEAN PKWY,3351,1554,40.576312,-73.968501,06/05/2019
264,OCEAN PKWY,3188,1597,40.576312,-73.968501,06/06/2019
265,OCEAN PKWY,3289,1482,40.576312,-73.968501,06/07/2019
266,BOROUGH HALL,11879,9615,40.693219,-73.989998,06/01/2019
267,BOROUGH HALL,7862,6371,40.693219,-73.989998,06/02/2019
268,BOROUGH HALL,33281,22923,40.693219,-73.989998,06/03/2019
269,BOROUGH HALL,33928,23455,40.693219,-73.989998,06/04/2019
270,BOROUGH HALL,34800,24093,40.693219,-73.989998,06/05/2019
271,BOROUGH HALL,35184,24192,40.693219,-73.989998,06/06/2019
272,BOROUGH HALL,31927,22566,40.693219,-73.989998,06/07/2019
273,JAY ST-METROTEC,14949,10323,40.692338,-73.987342,06/01/2019
274,JAY ST-METROTEC,12033,8476,40.692338,-73.987342,06/02/2019
275,JAY ST-METROTEC,38416,24951,40.692338,-73.987342,06/03/2019
276,JAY ST-METROTEC,36313,23831,40.692338,-73.987342,06/04/2019
277,JAY ST-METROTEC,38795,24808,40.692338,-73.987342,06/05/2019
278,JAY ST-METROTEC,37907,24776,40.692338,-73.987342,06/06/2019
279,JAY ST-METROTEC,36151,23295,40.692338,-73.987342,06/07/2019
280,DEKALB AV,14711,5823,40.690635,-73.981824,06/01/2019
281,DEKALB AV,11951,4708,40.690635,-73.981824,06/02/2019
282,DEKALB AV,30840,10120,40.690635,-73.981824,06/03/2019
283,DEKALB AV,30189,9699,40.690635,-73.981824,06/04/2019
284,DEKALB AV,32449,10695,40.690635,-73.981824,06/05/2019
285,DEKALB AV,30375,9817,40.690635,-73.981824,06/06/2019
286,DEKALB AV,31468,10327,40.690635,-73.981824,06/07/2019
287,ATL AV-BARCLAY,22013,24983,40.683665999999995,-73.97881,06/01/2019
288,ATL AV-BARCLAY,18249,20269,40.683665999999995,-73.97881,06/02/2019
289,ATL AV-BARCLAY,43220,42287,40.683665999999995,-73.97881,06/03/2019
290,ATL AV-BARCLAY,37512,38475,40.683665999999995,-73.97881,06/04/2019
291,ATL AV-BARCLAY,41525,37216,40.683665999999995,-73.97881,06/05/2019
292,ATL AV-BARCLAY,38019,35407,40.683665999999995,-73.97881,06/06/2019
293,ATL AV-BARCLAY,39435,36610,40.683665999999995,-73.97881,06/07/2019
294,UNION ST,3096,1051,40.677316,-73.98311,06/01/2019
295,UNION ST,2447,815,40.677316,-73.98311,06/02/2019
296,UNION ST,6490,4525,40.677316,-73.98311,06/03/2019
297,UNION ST,6545,4760,40.677316,-73.98311,06/04/2019
298,UNION ST,6877,4999,40.677316,-73.98311,06/05/2019
299,UNION ST,6677,4540,40.677316,-73.98311,06/06/2019
300,UNION ST,6741,4603,40.677316,-73.98311,06/07/2019
301,4AV-9 ST,4334,2576,40.670272,-73.989779,06/01/2019
302,4AV-9 ST,3265,2149,40.670272,-73.989779,06/02/2019
303,4AV-9 ST,8768,5723,40.670272,-73.989779,06/03/2019
304,4AV-9 ST,8390,5215,40.670272,-73.989779,06/04/2019
305,4AV-9 ST,8808,5614,40.670272,-73.989779,06/05/2019
306,4AV-9 ST,8757,5589,40.670272,-73.989779,06/06/2019
307,4AV-9 ST,8601,5568,40.670272,-73.989779,06/07/2019
308,PROSPECT AV,6974,2858,40.665414,-73.99287199999999,06/01/2019
309,PROSPECT AV,5275,2234,40.665414,-73.99287199999999,06/02/2019
310,PROSPECT AV,12898,6315,40.665414,-73.99287199999999,06/03/2019
311,PROSPECT AV,11908,5703,40.665414,-73.99287199999999,06/04/2019
312,PROSPECT AV,13270,6569,40.665414,-73.99287199999999,06/05/2019
313,PROSPECT AV,12454,6033,40.665414,-73.99287199999999,06/06/2019
314,PROSPECT AV,12906,6594,40.665414,-73.99287199999999,06/07/2019
315,25 ST,1612,1019,40.660396999999996,-73.998091,06/01/2019
316,25 ST,1224,853,40.660396999999996,-73.998091,06/02/2019
317,25 ST,3474,2617,40.660396999999996,-73.998091,06/03/2019
318,25 ST,3516,2648,40.660396999999996,-73.998091,06/04/2019
319,25 ST,3701,2778,40.660396999999996,-73.998091,06/05/2019
320,25 ST,3550,2620,40.660396999999996,-73.998091,06/06/2019
321,25 ST,3631,2822,40.660396999999996,-73.998091,06/07/2019
322,36 ST,8712,8214,40.655144,-74.00354899999999,06/01/2019
323,36 ST,6319,6215,40.655144,-74.00354899999999,06/02/2019
324,36 ST,17851,10317,40.655144,-74.00354899999999,06/03/2019
325,36 ST,16597,9267,40.655144,-74.00354899999999,06/04/2019
326,36 ST,18072,10478,40.655144,-74.00354899999999,06/05/2019
327,36 ST,16010,9853,40.655144,-74.00354899999999,06/06/2019
328,36 ST,13006,7341,40.655144,-74.00354899999999,06/07/2019
329,45 ST,4698,2065,40.648939,-74.010006,06/01/2019
330,45 ST,3760,1806,40.648939,-74.010006,06/02/2019
331,45 ST,7600,3819,40.648939,-74.010006,06/03/2019
332,45 ST,7196,3654,40.648939,-74.010006,06/04/2019
333,45 ST,7712,3805,40.648939,-74.010006,06/05/2019
334,45 ST,7367,3748,40.648939,-74.010006,06/06/2019
335,45 ST,7802,3820,40.648939,-74.010006,06/07/2019
336,53 ST,5454,4221,40.645069,-74.014034,06/01/2019
337,53 ST,4325,3559,40.645069,-74.014034,06/02/2019
338,53 ST,8855,8523,40.645069,-74.014034,06/03/2019
339,53 ST,8616,8120,40.645069,-74.014034,06/04/2019
340,53 ST,8897,8372,40.645069,-74.014034,06/05/2019
341,53 ST,8627,8132,40.645069,-74.014034,06/06/2019
342,53 ST,9062,8510,40.645069,-74.014034,06/07/2019
343,BAY RIDGE AV,5,3,40.634966999999996,-74.023377,06/01/2019
344,BAY RIDGE AV,1,2,40.634966999999996,-74.023377,06/02/2019
345,BAY RIDGE AV,7294,3607,40.634966999999996,-74.023377,06/03/2019
346,BAY RIDGE AV,6773,3274,40.634966999999996,-74.023377,06/04/2019
347,BAY RIDGE AV,7588,3731,40.634966999999996,-74.023377,06/05/2019
348,BAY RIDGE AV,7321,3552,40.634966999999996,-74.023377,06/06/2019
349,BAY RIDGE AV,7633,3637,40.634966999999996,-74.023377,06/07/2019
350,77 ST,11225,10802,40.629742,-74.02551,06/01/2019
351,77 ST,11128,9242,40.629742,-74.02551,06/02/2019
352,77 ST,30484,27008,40.629742,-74.02551,06/03/2019
353,77 ST,31141,27312,40.629742,-74.02551,06/04/2019
354,77 ST,32308,28643,40.629742,-74.02551,06/05/2019
355,77 ST,32467,28373,40.629742,-74.02551,06/06/2019
356,77 ST,30557,27004,40.629742,-74.02551,06/07/2019
357,86 ST,37495,37584,40.622687,-74.028398,06/01/2019
358,86 ST,32117,33751,40.622687,-74.028398,06/02/2019
359,86 ST,78758,71491,40.622687,-74.028398,06/03/2019
360,86 ST,80852,72745,40.622687,-74.028398,06/04/2019
361,86 ST,83546,74169,40.622687,-74.028398,06/05/2019
362,86 ST,82658,73983,40.622687,-74.028398,06/06/2019
363,86 ST,79231,70981,40.622687,-74.028398,06/07/2019
364,8 AV,24405,19541,40.635064,-74.011719,06/01/2019
365,8 AV,20514,16053,40.635064,-74.011719,06/02/2019
366,8 AV,32428,25849,40.635064,-74.011719,06/03/2019
367,8 AV,32378,25915,40.635064,-74.011719,06/04/2019
368,8 AV,32836,25518,40.635064,-74.011719,06/05/2019
369,8 AV,32999,26183,40.635064,-74.011719,06/06/2019
370,8 AV,34059,26401,40.635064,-74.011719,06/07/2019
371,FT HAMILTON PKY,5856,2353,40.650782,-73.975776,06/01/2019
372,FT HAMILTON PKY,5030,2373,40.650782,-73.975776,06/02/2019
373,FT HAMILTON PKY,13283,4418,40.650782,-73.975776,06/03/2019
374,FT HAMILTON PKY,12616,4153,40.650782,-73.975776,06/04/2019
375,FT HAMILTON PKY,13834,4468,40.650782,-73.975776,06/05/2019
376,FT HAMILTON PKY,12898,4266,40.650782,-73.975776,06/06/2019
377,FT HAMILTON PKY,13235,4279,40.650782,-73.975776,06/07/2019
378,NEW UTRECHT AV,2619,1199,40.624842,-73.996353,06/01/2019
379,NEW UTRECHT AV,2303,1058,40.624842,-73.996353,06/02/2019
380,NEW UTRECHT AV,4744,1833,40.624842,-73.996353,06/03/2019
381,NEW UTRECHT AV,4402,1948,40.624842,-73.996353,06/04/2019
382,NEW UTRECHT AV,4819,1819,40.624842,-73.996353,06/05/2019
383,NEW UTRECHT AV,4669,1923,40.624842,-73.996353,06/06/2019
384,NEW UTRECHT AV,4598,1933,40.624842,-73.996353,06/07/2019
385,18 AV,7695,3231,40.629754999999996,-73.97697099999999,06/01/2019
386,18 AV,6713,3131,40.629754999999996,-73.97697099999999,06/02/2019
